Index,X_0,X_1,X_2,Fitness_Fitness_0,Fitness_Fitness_1,Fitness_Fitness_2,Critical
383,4.444444,4.444444,19.000000,-0.721919,0.761324,0.000000,1
384,6.222222,4.444444,0.000000,-0.999279,0.684729,0.000000,1
385,6.222222,4.444444,2.111111,-0.999250,0.694014,0.000000,1
386,6.222222,4.444444,4.222222,-0.993137,0.755680,0.000000,1
387,6.222222,4.444444,12.666667,-0.998669,0.774632,0.000000,1
388,8.000000,4.444444,0.000000,-0.999831,0.688179,0.000000,1
389,8.000000,4.444444,2.111111,-0.999058,0.702549,0.000000,1
390,8.000000,4.444444,4.222222,-0.968087,0.752169,0.000000,1
391,8.000000,4.444444,12.666667,-0.999871,0.764935,0.000000,1
392,-8.000000,6.222222,0.000000,-0.919832,0.705461,0.000000,1
393,-8.000000,6.222222,4.222222,-0.999980,0.811765,0.000000,1
394,-8.000000,6.222222,6.333333,-0.999896,0.824436,0.000000,1
395,-8.000000,6.222222,8.444444,-0.999618,0.753819,0.000000,1
396,-8.000000,6.222222,14.777778,-0.980937,0.703601,0.000000,1
397,-8.000000,6.222222,19.000000,-0.997871,0.728394,0.000000,1
398,-6.222222,6.222222,0.000000,-0.907365,0.710957,0.000000,1
399,-6.222222,6.222222,4.222222,-0.999192,0.802753,0.000000,1
400,-6.222222,6.222222,6.333333,-0.999847,0.815796,0.000000,1
401,-6.222222,6.222222,8.444444,-0.999600,0.788914,0.000000,1
402,-6.222222,6.222222,12.666667,-0.936285,0.721841,0.000000,1
403,-6.222222,6.222222,14.777778,-0.934294,0.702643,0.000000,1
404,-6.222222,6.222222,19.000000,-0.980333,0.731759,0.000000,1
405,-4.444444,6.222222,0.000000,-0.959431,0.708940,0.000000,1
406,-4.444444,6.222222,2.111111,-0.961619,0.723810,0.000000,1
407,-4.444444,6.222222,4.222222,-0.961042,0.796909,0.000000,1
408,-4.444444,6.222222,6.333333,-0.999874,0.815340,0.000000,1
409,-4.444444,6.222222,8.444444,-0.997219,0.779461,0.000000,1
410,-4.444444,6.222222,12.666667,-0.939661,0.739766,0.000000,1
411,-4.444444,6.222222,14.777778,-0.935334,0.728218,0.000000,1
412,-4.444444,6.222222,19.000000,-0.726106,0.765972,0.000000,1
413,-2.666667,6.222222,0.000000,-0.963738,0.726288,0.000000,1
414,-2.666667,6.222222,2.111111,-0.995583,0.720562,0.000000,1
415,-2.666667,6.222222,6.333333,-0.999932,0.815589,0.000000,1
416,-2.666667,6.222222,8.444444,-0.997603,0.763419,0.000000,1
417,-2.666667,6.222222,12.666667,-0.770336,0.740980,0.000000,1
418,-2.666667,6.222222,14.777778,-0.761184,0.758624,0.000000,1
419,-2.666667,6.222222,19.000000,-0.845660,0.746722,0.000000,1
420,-0.888889,6.222222,0.000000,-0.957090,0.713483,0.000000,1
421,-0.888889,6.222222,2.111111,-0.998464,0.722476,0.000000,1
422,-0.888889,6.222222,4.222222,-0.794357,0.780974,0.000000,1
423,-0.888889,6.222222,6.333333,-0.999947,0.815222,0.000000,1
424,-0.888889,6.222222,8.444444,-0.999639,0.750916,0.000000,1
425,-0.888889,6.222222,19.000000,-0.710567,0.760995,0.000000,1
426,0.888889,6.222222,0.000000,-0.989813,0.724303,0.000000,1
427,0.888889,6.222222,2.111111,-0.999469,0.701385,0.000000,1
428,0.888889,6.222222,4.222222,-0.969316,0.756771,0.000000,1
429,0.888889,6.222222,6.333333,-0.998847,0.821513,0.000000,1
430,0.888889,6.222222,8.444444,-0.999947,0.751190,0.000000,1
431,0.888889,6.222222,19.000000,-0.751411,0.769512,0.000000,1
432,2.666667,6.222222,0.000000,-0.997009,0.707166,0.000000,1
433,2.666667,6.222222,2.111111,-0.999280,0.709336,0.000000,1
434,2.666667,6.222222,4.222222,-0.997173,0.765051,0.000000,1
435,2.666667,6.222222,6.333333,-0.977161,0.808163,0.000000,1
436,2.666667,6.222222,8.444444,-0.977652,0.736742,0.000000,1
437,2.666667,6.222222,19.000000,-0.904888,0.791576,0.000000,1
438,4.444444,6.222222,0.000000,-0.998803,0.703292,0.000000,1
439,4.444444,6.222222,2.111111,-0.999242,0.702374,0.000000,1
440,4.444444,6.222222,4.222222,-0.998578,0.766118,0.000000,1
441,4.444444,6.222222,6.333333,-0.947739,0.785773,0.000000,1
442,4.444444,6.222222,12.666667,-0.971940,0.767942,0.000000,1
443,4.444444,6.222222,19.000000,-0.919643,0.777815,0.000000,1
444,6.222222,6.222222,0.000000,-0.999112,0.692157,0.000000,1
445,6.222222,6.222222,2.111111,-0.999270,0.717547,0.000000,1
446,6.222222,6.222222,4.222222,-0.996615,0.753676,0.000000,1
447,6.222222,6.222222,6.333333,-0.825250,0.752972,0.000000,1
448,6.222222,6.222222,12.666667,-0.995933,0.772312,0.000000,1
449,6.222222,6.222222,19.000000,-0.867774,0.782957,0.000000,1
450,8.000000,6.222222,0.000000,-0.999433,0.703086,0.000000,1
451,8.000000,6.222222,2.111111,-0.999425,0.709271,0.000000,1
452,8.000000,6.222222,4.222222,-0.993681,0.752469,0.000000,1
453,8.000000,6.222222,12.666667,-0.999183,0.775585,0.000000,1
454,-8.000000,8.000000,0.000000,-0.877464,0.710523,0.000000,1
455,-8.000000,8.000000,4.222222,-0.999813,0.811308,0.000000,1
456,-8.000000,8.000000,6.333333,-0.998599,0.827271,0.000000,1
457,-8.000000,8.000000,8.444444,-0.999946,0.753900,0.000000,1
458,-8.000000,8.000000,14.777778,-0.990389,0.705258,0.000000,1
459,-8.000000,8.000000,19.000000,-0.998867,0.725204,0.000000,1
460,-6.222222,8.000000,0.000000,-0.930388,0.722887,0.000000,1
461,-6.222222,8.000000,4.222222,-0.994699,0.802789,0.000000,1
462,-6.222222,8.000000,6.333333,-0.994433,0.827345,0.000000,1
463,-6.222222,8.000000,8.444444,-0.999539,0.789638,0.000000,1
464,-6.222222,8.000000,12.666667,-0.932721,0.742252,0.000000,1
465,-6.222222,8.000000,14.777778,-0.899477,0.712012,0.000000,1
466,-6.222222,8.000000,19.000000,-0.991950,0.737656,0.000000,1
467,-4.444444,8.000000,0.000000,-0.958719,0.712441,0.000000,1
468,-4.444444,8.000000,2.111111,-0.966134,0.716790,0.000000,1
469,-4.444444,8.000000,4.222222,-0.852782,0.813508,0.000000,1
470,-4.444444,8.000000,6.333333,-0.998281,0.827228,0.000000,1
471,-4.444444,8.000000,8.444444,-0.997898,0.766467,0.000000,1
472,-4.444444,8.000000,12.666667,-0.870885,0.747025,0.000000,1
473,-4.444444,8.000000,14.777778,-0.824918,0.740715,0.000000,1
474,-4.444444,8.000000,19.000000,-0.954309,0.774884,0.000000,1
475,-2.666667,8.000000,0.000000,-0.973091,0.727822,0.000000,1
476,-2.666667,8.000000,2.111111,-0.996209,0.719695,0.000000,1
477,-2.666667,8.000000,6.333333,-0.999735,0.840818,0.000000,1
478,-2.666667,8.000000,8.444444,-0.986246,0.805189,0.000000,1
479,-2.666667,8.000000,19.000000,-0.997080,0.731055,0.000000,1
480,-0.888889,8.000000,0.000000,-0.980810,0.722648,0.000000,1
481,-0.888889,8.000000,2.111111,-0.998582,0.719482,0.000000,1
482,-0.888889,8.000000,6.333333,-0.999985,0.832026,0.000000,1
483,-0.888889,8.000000,8.444444,-0.951729,0.792002,0.000000,1
484,-0.888889,8.000000,19.000000,-0.976276,0.760232,0.000000,1
485,0.888889,8.000000,0.000000,-0.992487,0.719076,0.000000,1
486,0.888889,8.000000,2.111111,-0.999511,0.694789,0.000000,1
487,0.888889,8.000000,4.222222,-0.859093,0.766682,0.000000,1
488,0.888889,8.000000,6.333333,-0.999996,0.835001,0.000000,1
489,0.888889,8.000000,8.444444,-0.999990,0.767958,0.000000,1
490,0.888889,8.000000,19.000000,-0.853272,0.757619,0.000000,1
491,2.666667,8.000000,0.000000,-0.996902,0.715219,0.000000,1
492,2.666667,8.000000,2.111111,-0.999460,0.700830,0.000000,1
493,2.666667,8.000000,4.222222,-0.996632,0.766033,0.000000,1
494,2.666667,8.000000,6.333333,-0.999580,0.821054,0.000000,1
495,2.666667,8.000000,8.444444,-0.999996,0.775652,0.000000,1
496,2.666667,8.000000,19.000000,-0.951607,0.782270,0.000000,1
497,4.444444,8.000000,0.000000,-0.998398,0.724209,0.000000,1
498,4.444444,8.000000,2.111111,-0.999363,0.685772,0.000000,1
499,4.444444,8.000000,4.222222,-0.998814,0.751414,0.000000,1
500,4.444444,8.000000,6.333333,-0.981352,0.811384,0.000000,1
501,4.444444,8.000000,8.444444,-0.853793,0.760399,0.000000,1
502,4.444444,8.000000,12.666667,-0.864194,0.752575,0.000000,1
503,4.444444,8.000000,19.000000,-0.966208,0.789798,0.000000,1
504,6.222222,8.000000,0.000000,-0.999328,0.695173,0.000000,1
505,6.222222,8.000000,2.111111,-0.999384,0.704719,0.000000,1
506,6.222222,8.000000,4.222222,-0.998803,0.756290,0.000000,1
507,6.222222,8.000000,6.333333,-0.891893,0.777600,0.000000,1
508,6.222222,8.000000,12.666667,-0.992452,0.760987,0.000000,1
509,6.222222,8.000000,19.000000,-0.950103,0.788668,0.000000,1
510,8.000000,8.000000,0.000000,-0.999612,0.693250,0.000000,1
511,8.000000,8.000000,2.111111,-0.999408,0.700329,0.000000,1
512,8.000000,8.000000,4.222222,-0.997867,0.756982,0.000000,1
513,8.000000,8.000000,6.333333,-0.758450,0.765795,0.000000,1
514,8.000000,8.000000,12.666667,-0.997180,0.773462,0.000000,1
515,8.000000,8.000000,19.000000,-0.906725,0.754710,0.000000,1
